,id_movie,name,id
42879,244786,Bold Films,2266
42880,244786,Blumhouse Productions,3172
42881,244786,Right of Way Films,32157
42882,210577,Twentieth Century Fox Film Corporation,306
42883,210577,Regency Enterprises,508
42884,210577,New Regency Pictures,10104
42885,210577,Pacific Standard,15829
42886,210577,TSG Entertainment,22213
42887,210577,Artemple - Hollywood,60682
42888,152790,Landscape Entertainment,7741
42889,152790,MICA Entertainment,24510
42890,152790,Vedette Finance,34381
42891,152790,Prominent Media Group,34385
42892,250766,Film Rites,8083
42893,250766,Kartemquin Films,13042
42894,250766,CNN Films,29605
42895,88059,Marianna Films,42263
42896,88059,FS Film,86863
42897,159090,Dharma Productions,19146
42898,257974,JLG Films,22811
42899,257974,Mirabelle Pictures,39708
42900,257974,Aloris Entertainment,73400
42901,184866,Conspicuous Pictures,73322
42902,104528,Bruce Cohn Productions,23156
42903,252200,Film Maker Aps,49105
42904,121401,Joseph L. Schenck Enterprises,71158
42905,86640,DMV Distribuzione,12740
42906,86640,Doral Film,13057
42907,49104,MEDIA Programme of the European Union,851
42908,49104,Centre National de la Cinématographie (CNC),18367
42909,49104,Independent Television Service (ITVS),46234
42910,119450,Ingenious Media,290
42911,119450,Chernin Entertainment,7076
42912,119450,TSG Entertainment,22213
42913,41517,Red Chillies Entertainment,2343
42914,258750,Maxam,22800
42915,108574,Renn Productions,82
42916,108574,Société Française de Production (SFP),6849
42917,108574,Télépresse Films,33078
42918,108574,Cinépol,61617
42919,335340,R.O.C.,50989
42920,26823,SilverLight Entertainment,4594
42921,250700,Netflix,59811
42922,123109,Pathe,7396
42923,123109,WWE Studios,10339
42924,123109,Milk & Media,22305
42925,123109,Constance Media,22306
42926,129974,United Artists,60
42927,129974,Harry Sherman Productions,10580
42928,169298,Giant Ape Media,20612
42929,169298,SC Films International,20613
42930,128437,Universal Pictures,33
42931,211052,Greek Film Center,7254
42932,211052,Faliro House Productions,19246
42933,211052,Plays2place Productions,25226
42934,109716,Warner Bros.,6194
42935,29058,San Mateo Productions,8599
42936,29058,American Releasing Corporation (ARC) (II),76329
42937,80264,Horizon Pictures,388
42938,80264,Columbia Pictures Corporation,441
42939,84801,Lima Productions,20982
42940,32143,Algonquin,8772
42941,43499,Twentieth Century Fox Film Corporation,306
42942,184346,Jerry Bruckheimer Films,130
42943,184346,Screen Gems,3287
42944,184346,LStar Capital,34034
42945,224076,Three Coin Productions,24906
42946,224076,Saratov Films,24907
42947,265349,Vertigo Productions,2756
42948,209920,Pure Flix Entertainment,6427
42949,253235,Castle Rock Entertainment,97
42950,253235,Envision Entertainment,31832
42951,253235,ASIG Productions,32245
42952,227877,Gearshift Films,18178
42953,44588,Studio Canal,5870
42954,44588,Mandarin Film,7839
42955,40222,Brightstar Films,4923
42956,40222,Shapiro-Glickenhaus Entertainment,16636
42957,206574,Rosecalypse,26957
42958,262267,Gothic Pictures International,19250
42959,262267,Collective Development,19251
42960,225886,Escape Artists,1423
42961,225886,Media Rights Capital,2531
42962,225886,Sony Pictures Entertainment (SPE),7431
42963,225886,LStar Capital,34034
42964,105789,Embrem Entertainment,18480
42965,105789,La-La Land Films,35143
42966,64627,Zweites Deutsches Fernsehen (ZDF),4606
42967,64627,Pentagramma Filmproduktion GmbH & Co. Rainer Erler,70154
42968,98094,Brookdale Productions,24338
42969,101308,Columbia Pictures,5
42970,244267,Verisimilitude,22632
42971,244267,Bersin Pictures,36186
42972,244267,WeWork Studios,36187
42973,30146,Bandai Visual Company,528
42974,30146,Gainax,3041
42975,30146,Victor Entertainment,12835
42976,238067,Fourth Line Films,18268
42977,238636,Universal Pictures,33
42978,238636,Why Not Productions,729
42979,238636,Platinum Dunes,2481
42980,238636,Blumhouse Productions,3172
42981,238636,5150 Action,47354
42982,146919,Warner Bros.,6194
42983,43257,Edmund Grainger Productions,68383
42984,89551,Ralph Smart Productions,84007
42985,89551,GB Instructional Films,84008
42986,214075,Lascaux Films,30997
42987,214075,Latitude Productions,30998
42988,118340,Marvel Studios,420
42989,118340,Moving Picture Company (MPC),20478
42990,118340,Bulletproof Cupid,54850
42991,118340,Revolution Sun Studios,76043
42992,132263,London Film Productions,659
42993,53870,Jaffe/Braunstein Films,5003
42994,53870,Dogwood Pictures,31133
42995,53870,Argosy Productions Limited,62942
42996,208284,Canal+,5358
42997,208284,Belgacom,8009
42998,208284,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,11796
42999,208284,VOO,11797
43000,208284,Le Tax Shelter du Gouvernement Fédéral de Belgique,11921
43001,208284,Fonds Film in Vlaanderen,12043
43002,208284,Fonds National de Soutien à la Production Audiovisuelle du Luxembourg,15892
43003,208284,Red Lion Sarl,17234
43004,208284,Mollywood,22071
43005,208284,Ciné+,23616
43006,208284,Tobina Film,24439
43007,242095,Automatik Entertainment,28163
43008,242095,Low Spark Films,28286
43009,242095,Signal Film Group,87213
43010,99324,Warner Bros.,6194
43011,121234,Paramount Pictures,4
43012,121234,Perlsea Company,5015
43013,145668,Greeks Productions,23189
43014,145668,Kitchen Sink Productions,23190
43015,298158,Daniel L. Paulson Productions,29493
43016,262958,Why Not Productions,729
43017,262958,Element Pictures,3353
43018,262958,Sixteen Films,12695
43019,200051,Cinema Libre Studio,7317
43020,200051,Spartan Film Studios,14873
43021,200051,Two Bros. Productions,14874
43022,185460,Jerkschool Productions,7357
43023,138103,Davis-Films,342
43024,138103,Nu Image Films,925
43025,138103,LionsGate,7571
43026,138103,Millennium Films,10254
43027,138103,Ex3 Productions,28384
43028,138103,Fipex Holding,40822
43029,235984,SLB Films,3171
43030,235984,Eros International,3653
43031,276935,Balaji Motion Pictures,3750
43032,37737,Bollywood Hollywood Production,51955
43033,184315,Paramount Pictures,4
43034,184315,Metro-Goldwyn-Mayer (MGM),8411
43035,184315,Radical Studios,19648
43036,184315,Flynn Picture Company,34081
43037,282268,Picturehouse Entertainment,11486
43038,282268,Hipgnosis Ltd.,37814
43039,279414,Change Focus Media,26332
43040,79773,Chili Film,8196
43041,79773,Gebrueder Beetz Filmproduktion,8197
43042,163710,Flies,24635
43043,150897,Tatfilm,20370
43044,150897,Société Parisienne de Production,25522
43045,150897,Ulrich Seidl Film Produktion GmbH,25523
43046,44527,Rectangle Productions,2700
43047,157849,Senator Film Produktion,191
43048,157849,Lionsgate,1632
43049,157849,FilmNation Entertainment,7493
43050,157849,Film4,9349
43051,157849,Demarest Films,13241
43052,157849,The Ink Factory,28275
43053,157849,Potboiler Productions,36615
43054,157849,Amusement Park Films,36616
43055,47401,Metro-Goldwyn-Mayer (MGM),8411
43056,159667,Canadian Film Centre (CFC),14185
43057,231576,Double Feature Films,215
43058,231576,Wild Bunch,856
43059,231576,Worldview Entertainment,9015
43060,12470,Toho Company,882
43061,158219,Vereinigte Star-Film GmbH,78121
43062,158219,Essem-Film GmbH,78122
43063,87966,Zimbalist-Roberts-Bernds Productions,61273
43064,38691,Comique Film Company,5710
43065,44405,Rolin Films,18789
43066,46853,Cinema 23 Film,6148
43067,46853,Monarex,6149
43068,46853,Petra Cinematografica,6150
43069,46853,Seven Star Film,6151
43070,34469,De Angelis Group,5461
43071,168031,Twentieth Century Fox Film Corporation,306
43072,113091,AGGK Films,27499
43073,136616,Studio Babelsberg,264
43074,136616,StudioCanal,694
43075,136616,Achte Babelsberg Film,6100
43076,136616,Bayerischer Rundfunk (BR),7333
43077,136616,ARD Degeto Film,10947
43078,136616,Desert Flower Filmproduktion,53975
43079,136616,MTM West Television & Film,70636
43080,29313,CITA Films,4929
43081,191293,Nordisk Film Production,14757
43082,191293,Nordisk Filmproduktion,17463
43083,109913,Columbia Pictures Corporation,441
43084,109913,Esskay Pictures Corporation,13578
43085,108003,Eon Productions,7576
43086,108003,Danjaq,10761
43087,50916,Hal Roach Studios,2159
43088,54013,Film Ventures International (FVI),4805
43089,54013,Brouwersgracht Investments,7331
43090,54013,Swan American Film,42652
43091,40990,Peace Arch Films,72448
43092,21393,Svensk Filmindustri (SF),6181
43093,215962,Treasure Entertainment,21872
43094,31896,North by Northwest Entertainment,1804
43095,31896,LightShow Entertainment,5168
43096,31896,Cinamour Entertainment,27180
43097,31896,Jeff Rice Films,52738
43098,31896,Dave O Films,87829
43099,60106,Gaumont,9
43100,60106,M6 Films,1115
43101,60106,Canal+,5358
43102,60106,Magouric Productions,40984
43103,82120,Lumière,11793
43104,27906,Braeburn Entertainment,7425
43105,27906, Check Entertainment,8054
43106,27906,Call of the Wild Productions,76723
43107,27906,21st Century 3D,76724
43108,244536,IFC Films,307
43109,244536,Silver Sail Entertainment,42037
43110,244536,Across Town Productions,42038
43111,244536,Arts+Labor,42039
43112,242088,Revolution Films,163
43113,199977,Alexandre Films,2926
43114,199977,Canal+,5358
43115,199977,EuropaCorp,6896
43116,199977,Cine+,18077
43117,238603,Walt Disney Studios Motion Pictures,3036
43118,238603,Panay Films,10426
43119,149893,B&T Film,15794
43120,149893,Helgeland Film,38172
43121,149893,Zinnober Film- und Fernsehproduktion,38173
43122,57331,Pan Européenne Production,796
43123,57331,Wild Bunch,856
43124,57331,TF1 Films Production,3823
43125,80705,Bavaria Film,1704
43126,80705,Nero-Film AG,43854
43127,169760,CoPilot Pictures,26693
43128,161056,Nordisk Film,235
43129,243683,Summit Entertainment,491
43130,243683,Offspring Entertainment,2378
43131,118953,Monogram Pictures,4395
43132,46076,Alta Vista Productions,4820
43133,46076,American International Pictures (AIP),9266
43134,63333,Ivan Tors Productions,5328
43135,269100,Mediajuice Studios,27592
43136,116495,Turner Entertainment,8922
43137,438144,Centrale Sanitaire Internationale,85985
43138,284711,New Horizons Picture,20235
43139,53865,Warner Bros.,6194
43140,53425,First National Pictures,3245
43141,27270,Golan-Globus Productions,13549
43142,92848,Metro-Goldwyn-Mayer,45725
43143,244566,Abbolita Productions,23700
43144,244566,Starstream Entertainment,23701
43145,244566,Destro Films,35043
43146,244566,A24,41077
43147,7983,Leni Riefenstahl-Produktion,580
43148,7983,Plesner Film,2334
43149,209269,Benaroya Pictures,6692
43150,209269,Goalpost Pictures,6748
43151,209269,Screen Australia,7584
43152,209269,Blue-Tongue Films,32299
43153,157845,Porchlight Films,6237
43154,157845,FilmNation Entertainment,7493
43155,157845,Screen Australia,7584
43156,157845,Screen NSW,10951
43157,157845,Blue-Tongue Films,32299
43158,157845,Lava Bear Films,32300
43159,157845,"South Australian Film Corporation, The",33905
43160,157845,A24,41077
43161,261813,ESPN films,18595
43162,4992,Cinematográfica Calderón S.A,11977
43163,4992,Heritage Entertainment Inc.,49043
43164,44155,Eskwad,616
43165,44155,M6 Films,1115
43166,44155,Canal+,5358
43167,44155,Pathé,7981
43168,239566,Universal Studios,13
43169,239566,Imagine Films Entertainment,11262
43170,239566,Jagged Films,27319
43171,217316,Exclusive Media Group,11448
43172,217316,Universum Film (UFA),12372
43173,217316,Spitfire Pictures,14739
43174,217316,Flat-Out Films,22333
43175,242454,Green Fish Pictures,19349
43176,242454,Musa Productions,19350
43177,167948,Foundation Features,12217
43178,38730,Fox Film Corporation,5488
43179,229297,Perdido Productions,12966
43180,229297,Harbor Picture Company,23716
43181,61991,Oliane Productions,1060
43182,61991,films A2,7147
43183,61991,Téléma,63893
43184,61991,Monthyon Films,95009
43185,265169,Memento Films Production,5162
43186,265169,Bredok Filmproduction,16903
43187,265169,Zeynofilm,27100
43188,252822,Zentropa Entertainments,76
43189,252822,Det Danske Filminstitut,118
43190,252822,Paradox Produksjon,5111
43191,252822,Film i Väst,17513
43192,253306,Semi-Professional,35852
43193,94196,France 3 Cinéma,591
43194,94196,Prima Linéa Productions,3144
43195,94196,Chaocorp,7766
43196,94196,Pathé,7981
43197,94196,Scope Pictures,11199
43198,94196,Gkids,32853
43199,94196,NYAV Post,81536
43200,84986,Salon Productions,19970
43201,84986,Manson International,20479
43202,18628,Gaumont,9
43203,18628,CAPAC,1122
43204,18628,Madeleine Films,1147
43205,228194,Amblin Entertainment,56
43206,228194,Harpo Films,3298
43207,228194,Participant Media,6735
43208,228194,Imagenation Abu Dhabi FZ,6736
43209,228194,Reliance Entertainment,7294
43210,228194,Touchstone Pictures,9195
43211,228194,DreamWorks Studios,31893
43212,242643,Warner Bros. Animation,2785
43213,242643,Warner Premiere,4811
43214,242643,DC Entertainment,9993
43215,133786,Freeride Entertainment,4632
43216,30195,Metro-Goldwyn-Mayer (MGM),8411
43217,151310,Metro-Goldwyn-Mayer (MGM),8411
43218,107891,Shaw Brothers,5798
43219,193722,Warner Bros.,6194
43220,193722,Yoshimoto Kogyo Company,11629
43221,67822,Canadian Film Development Corporation (CFDC),4952
43222,67822,Astral Bellevue Pathé,10313
43223,67822,Canart Films,10314
43224,67822,Famous Players,36555
43225,107828,Shaw Brothers,5798
43226,42676,B.R.C. Produzione S.r.l.,7855
43227,42676,Dario,76215
43228,244610,Onset Films,25701
43229,244610,Cliffbrook Films,25702
43230,261825,July August Productions,17388
43231,120212,London Weekend Television (LWT),6197
43232,161602,Metro-Goldwyn-Mayer British Studios,5579
43233,47517,Overseas FilmGroup,888
43234,47517,Cinerenta Medienbeteiligungs KG,995
43235,76757,Village Roadshow Pictures,79
43236,76757,Dune Entertainment,444
43237,76757,Anarchos Productions,450
43238,76757,Warner Bros.,6194
43239,98566,Paramount Pictures,4
43240,98566,Nickelodeon Movies,2348
43241,98566,Platinum Dunes,2481
43242,273404,Telefilm Canada,7320
43243,273404,Ontario Media Development Corporation (OMDC),11576
43244,273404,Harold Greenberg Fund,22208
43245,273404,Resolute Films and Entertainment,24195
43246,296778,Bestia Films,35874
43247,243935,The Exchange,25140
43248,243935,RTM Film Inc,44308
43249,112999,R.D. Banshai & Co.,14408
43250,137876,Filmscope Entertainment,10002
43251,227156,The Weinstein Company,308
43252,227156,Walden Media,10221
43253,227156,Tonik Productions,17145
43254,227156,Asis Productions,53464
43255,174337,Schorr Pictures,35873
43256,174337,Provenance Pictures,49964
43257,174337,RCR Pictures,49965
43258,286709,Artfire Films,3240
43259,286709,The 7th Floor,5708
43260,286709,A24,41077
43261,286709,Initial A Entertainment,49981
43262,286709,IM Global Octane,49982
43263,59701,Monogram Pictures,4395
43264,42825,Metro-Goldwyn-Mayer,21
43265,53860,Metro-Goldwyn-Mayer (MGM),8411
43266,193893,Twentieth Century Fox Film Corporation,306
43267,193893,WideAwake,28787
43268,193893,Genre Films,28788
43269,5800,Dauntless Productions,1981
43270,64129,Twentieth Century Fox Film Corporation,306
43271,57868,Tomorrow Entertainment Inc.,1925
43272,42796,Bischoff-Diamond Corporation,15856
43273,25032,Nikola Film,13205
43274,37352,Universal International Pictures (UI),10330
43275,198436,Nimbus Film Productions,11672
43276,314285,Nimbus Film Productions,11672
43277,269650,Stage 6 Films,29097
43278,124972,Company Films,7193
43279,124972,Voltage Pictures,10255
43280,74767,Les Productions Belles Rives,1669
43281,74767,Alexandra Film,6392
43282,74767,Société Nouvelle de Cinématographie (SNC),16670
43283,69225,France 2 Cinéma,83
43284,69225,Canal+,5358
43285,69225,CinéCinéma,6301
43286,69225,France Télévision,7454
43287,69225,Pathé,7981
43288,69225,Cofinova 7,10610
43289,69225,Jouror Productions,12391
43290,69225,Banque Populaire Images 11,20347
43291,69225,Carcharodon,22424
43292,69225,L&G,23608
